Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Singapore,SGP,..,4128.40471,6405.06828,6356.67186,6603.11177,6632.24348,7006.63036,6934.91054,6802.53716,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Slovak Republic,SVK,..,1843.78792,2833.44029,2820.16861,2716.36795,2715.55258,2650.20804,2253.26171,2416.22368,2995.95783,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Slovenia,SVN,..,2181.39705,4277.31468,4317.18374,4220.32756,4147.06155,3814.21582,3914.26133,4479.40035,4854.56751,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,South Africa,ZAF,..,..,386.80015,404.71937,434.85308,432.16155,472.30756,492.03626,517.72191,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Spain,ESP,..,1878.01989,2765.99771,2693.77956,2625.68144,2613.09979,2623.35435,2715.46526,2855.74562,3000.8872,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sri Lanka,LKA,..,135.10778,..,..,110.14833,98.94889,105.988,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sweden,SWE,..,..,5144.55392,5164.09629,6674.34947,6875.99043,6834.03397,7154.52927,7383.41927,7536.47495,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Switzerland,CHE,..,3654.23759,..,4468.64965,..,..,5271.86792,..,5450.4318,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Syrian Arab Republic,SYR,..,..,..,..,..,..,90.95754,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Tanzania,TZA,..,..,..,..,19.15202,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Thailand,THA,..,..,538.51997,..,790.89267,963.8546,864.67908,1208.45903,1350.34325,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Togo,TGO,..,..,34.45603,35.78489,..,38.04847,36.13195,32.17731,38.75703,48.05369,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,517.31899,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Tunisia,TUN,..,..,1431.40679,1627.91525,1801.15843,1814.12233,1799.02431,1982.22833,..,1771.60777,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Turkey,TUR,..,365.00521,981.82744,1100.08415,1173.18826,1160.92355,1211.78504,1254.67457,1379.41194,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Uganda,UGA,..,..,..,..,..,27.84496,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Ukraine,UKR,..,..,1257.92846,1231.02563,1162.04915,1023.92665,1005.99722,1037.24086,994.07744,988.07663,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,United Arab Emirates,ARE,..,..,..,..,..,..,1980.47815,2383.08382,..,2378.88895,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,United Kingdom,GBR,..,2894.5148,3926.11787,3969.85915,4119.45134,4227.62028,4319.50151,4357.93303,4341.15124,4603.31022,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,United States,USA,..,3496.36797,4027.11889,3990.62379,4090.88439,4205.25602,4267.83919,4247.7483,4412.43542,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Uruguay,URY,..,277.64557,614.43768,632.44031,634.91258,642.85874,661.48712,679.00479,690.7908,696.37621,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Uzbekistan,UZB,..,662.25393,574.80051,513.08323,507.03862,501.24254,497.42064,506.04688,495.5728,476.17883,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,"Venezuela, RB",VEN,..,61.79615,232.62356,295.83625,363.7885,272.67612,248.92103,300.25538,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Vietnam,VNM,..,..,..,..,679.46269,..,678.56047,..,707.74357,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,West Bank and Gaza,PSE,..,..,..,..,575.10944,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Zimbabwe,ZWE,..,..,..,99.5185,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Central Europe and the Baltics,CEB,..,1371.3196962842,1849.97733052031,1923.00869499231,1999.99296724461,2107.66429436467,2148.37720825422,2224.56427864837,2547.02582665445,2690.76471863498,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Early-demographic dividend,EAR,..,..,..,..,..,..,318.231761708033,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,East Asia & Pacific,EAS,..,925.347043749597,1382.73772648632,1552.18804473032,1456.7958329227,1632.9473797469,1538.58029512268,1518.7604604624,1486.46640568088,1622.9219259203,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,East Asia & Pacific (excluding high income),EAP,..,488.488178988308,897.688279263012,1030.66832282473,979.037124256611,1103.03651449849,1060.06424792426,1060.43553656974,1026.07304259407,1131.22622399747,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,East Asia & Pacific (IDA & IBRD countries),TEA,..,488.488178988308,897.688279263012,1030.66832282473,979.037124256611,1103.03651449849,1060.06424792426,1060.43553656974,1026.07304259407,1131.22622399747,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Euro area,EMU,..,2388.18633492168,3397.92186530352,3531.19273095465,3566.01241021564,3594.40686828635,3760.56304592373,3843.92237777933,4018.04050147365,4180.055427683,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Europe & Central Asia,ECS,..,2270.01322715047,2736.03666994293,2811.98781795847,2838.35993326798,2872.88691615735,2988.22152152774,2998.04504354824,3114.62977935939,3373.02981240257,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Europe & Central Asia (excluding high income),ECA,..,..,1905.50211223129,1896.87447605993,1883.53574396198,1882.89163532262,1908.054853622,1860.36199662704,1819.59108983692,1935.15563890023,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Europe & Central Asia (IDA & IBRD countries),TEC,..,2064.9154400881,1822.06497940608,1828.29115868872,1830.96618240344,1846.98327489594,1878.13884139496,1857.28993542983,1886.97112796795,2007.97873974835,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,European Union,EUU,..,2122.51818308926,3129.79092115369,3252.38948218044,3331.86740579445,3387.00933159329,3532.06719607135,3631.07025674978,3840.15698253591,3994.15485394389,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,High income,HIC,..,3035.51237624506,3808.32490287231,3853.45151202941,3947.9017875098,4061.33862074785,4115.69402842988,4163.88419589972,4350.77741266077,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,IBRD only,IBD,..,491.663728239358,..,..,..,..,785.429976825988,..,..,854.838267641916,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,IDA & IBRD total,IBT,..,..,..,..,..,..,725.573687397145,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Late-demographic dividend,LTE,..,791.049249608298,1102.68509704471,1174.72281755279,1142.98489697643,1208.1229296232,1269.24963630138,1351.50129378518,1327.74584813302,1485.21917816528,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Latin America & Caribbean,LCN,..,296.275874643237,568.359931081363,576.808887845115,555.899942942962,580.164259294182,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Latin America & Caribbean (excluding high income),LAC,..,298.238917673947,580.691815733085,588.65818355297,569.833712260187,585.323725393653,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,296.275874643237,568.359931081363,576.808887845115,557.931382208745,580.164259294182,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Low & middle income,LMY,..,..,..,..,..,..,712.567556035233,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Lower middle income,LMC,..,..,..,..,..,..,288.17068589481,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,626.314611665031,..,857.688947748602,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,626.314611665031,..,857.688947748602,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Middle income,MIC,..,477.245688399691,..,..,..,..,736.48010085878,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,North America,NAC,..,3499.4198867731,4101.8703184283,4054.05022002851,4144.07024717393,4238.97573333461,4293.41405265784,4260.00584705255,4403.66221415583,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,OECD members,OED,..,2706.39912716513,3401.23606708477,3444.27338237938,3388.95083946584,3468.85763521175,3549.60745424736,3562.89619676467,4078.69604788459,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Post-demographic dividend,PST,..,3185.0833458096,3936.29689139817,3970.531674221,4053.67233436605,4150.05019486464,4240.3852651847,4269.23362705269,4424.07274524531,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,South Asia,SAS,..,110.171245405099,..,..,..,..,222.683163849194,..,..,252.70392,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,South Asia (IDA & IBRD),TSA,..,110.171245405099,..,..,..,..,222.683163849194,..,..,252.70392,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,Upper middle income,UMC,..,669.718355470153,1000.89686605834,1051.57433710669,1053.85249348141,1087.29529094918,1144.10163302987,1082.94947493391,1149.38674103548,..,..,..
Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,World,WLD,..,1075.21493247048,..,..,..,..,1410.83037149611,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 02/17/2021,,,,,,,,,,,,,,,
