Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,6.70687007904053,..,..,..,..,12.407919883728,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Moldova,MDA,..,4.48639011383057,7.13638019561768,6.98338985443115,..,6.26601982116699,..,5.60844993591309,5.6184401512146,5.43973016738892,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Monaco,MCO,..,1.25536000728607,1.58989000320435,1.78004002571106,1.33440005779266,1.02195000648499,..,1.37092995643616,1.45792996883392,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mongolia,MNG,..,5.55037021636963,4.60902976989746,5.19520998001099,4.94077014923096,4.71484994888306,4.17699003219604,5.18061017990112,4.08859014511108,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Morocco,MAR,4.51048994064331,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mozambique,MOZ,..,..,..,5.67216014862061,6.1153302192688,..,..,5.86503982543945,5.50555992126465,5.49984979629517,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Myanmar,MMR,..,..,0.787440001964569,..,..,..,..,..,2.08768010139465,1.92288994789124,1.93208003044128,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Namibia,NAM,..,6.99139022827148,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nepal,NPL,..,2.9751501083374,3.84261989593506,3.76116991043091,3.47464990615845,3.99302005767822,3.70358991622925,4.44098997116089,5.51837015151978,5.10206985473633,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Netherlands,NLD,5.22878980636597,4.58512020111084,5.46303987503052,5.4102201461792,5.52655982971191,5.458899974823,5.34815979003906,5.47959995269775,5.17509984970093,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Zealand,NZL,..,..,6.93487977981567,7.15062999725342,6.69997978210449,6.34444999694824,6.33738994598389,6.43335008621216,6.28366994857788,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nicaragua,NIC,..,3.00160002708435,..,..,..,4.08328008651733,4.07843017578125,4.08115005493164,4.35767984390259,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Niger,NER,2.06030011177063,2.56264996528625,3.10247993469238,3.20938992500305,3.71428990364075,5.12744998931885,4.49467992782593,2.99044990539551,2.58165001869202,3.54720997810364,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Norway,NOR,6.31037998199463,6.46726989746094,6.4545202255249,7.37470006942749,7.48535013198853,7.69504022598267,7.5693302154541,8.03055000305176,7.91198015213013,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Oman,OMN,2.83892011642456,3.20023989677429,..,..,4.9701099395752,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pakistan,PAK,2.51680994033813,1.83782005310059,2.22175002098084,2.13628005981445,2.49343991279602,2.46592998504639,2.6500198841095,3.00291991233826,2.89951992034912,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Palau,PLW,..,8.0280704498291,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Panama,PAN,..,4.75968980789185,3.15900993347168,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,1.96493005752563,1.9308899641037,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Paraguay,PRY,1.04070997238159,4.2302098274231,3.69727993011475,3.66754007339478,..,..,..,3.43833994865417,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Peru,PER,..,3.22802996635437,2.6635000705719,2.92276000976563,3.29729008674622,3.69599008560181,3.96933007240295,3.81316995620728,3.93130993843079,3.72316002845764,3.8472900390625,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Philippines,PHL,..,3.16440010070801,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Poland,POL,..,4.99361991882324,4.82011985778809,4.81181001663208,4.940110206604,4.90918016433716,4.81226015090942,4.63922023773193,4.55956983566284,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Portugal,PRT,3.56972002983093,5.16384983062744,5.12333011627197,4.94940996170044,5.2709698677063,5.12400007247925,4.88554000854492,..,5.0156102180481,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..,..,6.48108005523682,6.07265996932983,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Qatar,QAT,..,3.72598004341125,4.01223993301392,3.50744009017944,4.07384014129639,3.60535001754761,..,..,2.86383008956909,..,2.69534993171692,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Romania,ROU,..,2.86862993240356,3.05942988395691,2.95409989356995,3.04938006401062,3.12642002105713,3.10676002502441,2.97410988807678,3.09539008140564,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Russian Federation,RUS,..,2.93979001045227,..,3.79310011863709,3.76382994651794,4.01387977600098,3.83402991294861,3.76044011116028,4.68990993499756,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Rwanda,RWA,..,4.0951099395752,4.36721992492676,4.40365982055664,4.72194004058838,4.17978000640869,3.63233995437622,3.4193000793457,3.11083006858826,3.07375001907349,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Samoa,WSM,..,3.58293008804321,..,..,..,..,..,4.1622200012207,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,San Marino,SMR,..,..,2.70296001434326,..,..,..,..,..,3.37033009529114,3.59285998344421,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..,6.33950996398926,5.93969011306763,3.74883008003235,3.86450004577637,5.17306995391846,5.08415985107422,5.14906978607178,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Saudi Arabia,SAU,..,5.90982007980347,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Senegal,SEN,..,2.49411988258362,4.87895011901855,4.7331600189209,5.6725001335144,5.72021007537842,5.45637989044189,5.11309003829956,4.62496995925903,4.83328008651733,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Serbia,SRB,..,..,4.2383599281311,4.16420984268188,..,3.92698001861572,3.78902006149292,3.64026999473572,3.71509003639221,3.58539009094238,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Seychelles,SYC,..,..,3.60644006729126,2.61392998695374,3.60812997817993,4.08368015289307,..,4.42102003097534,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sierra Leone,SLE,..,4.94936990737915,2.66890001296997,2.87204003334045,2.37981009483337,2.66291999816895,..,3.06023001670837,4.63576984405518,6.98963022232056,7.70228004455566,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Singapore,SGP,..,3.32130002975464,3.03077006340027,3.07085990905762,2.85435009002686,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovak Republic,SVK,..,3.86468005180359,3.92964005470276,3.86770009994507,4.07648992538452,4.221360206604,4.59954023361206,3.91171002388,3.93913006782532,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovenia,SVN,..,..,5.541259765625,5.62023019790649,5.4057297706604,5.29169988632202,4.90953016281128,4.80178022384644,4.78323984146118,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Africa,ZAF,5.12579011917114,5.44358015060425,..,..,..,..,5.95619010925293,5.94285011291504,6.11305999755859,6.15898990631104,6.50505018234253,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Sudan,SSD,..,..,0.962890028953552,..,1.02450001239777,1.23246002197266,1.46555995941162,1.54390001296997,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Spain,ESP,3.63358998298645,4.16604995727539,4.8969202041626,4.4693398475647,4.35101985931396,4.30338001251221,4.28657007217407,4.22764015197754,4.20773983001709,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sri Lanka,LKA,2.41092991828918,..,1.80860996246338,1.49617004394531,1.62107002735138,1.93288004398346,2.22874999046326,3.44919991493225,2.79924988746643,2.12420988082886,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,..,4.61109018325806,..,..,..,..,2.6434600353241,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Lucia,LCA,..,..,3.58823990821838,3.27298998832703,3.85984992980957,3.88069009780884,3.86772990226746,5.20828008651733,..,3.33179998397827,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,..,7.91380977630615,..,..,..,..,..,5.73339986801147,5.7319598197937,5.69377994537354,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sudan,SDN,..,1.01217997074127,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sweden,SWE,5.2121901512146,6.740149974823,6.36691999435425,7.5369701385498,7.61120986938477,7.57372999191284,7.4439001083374,7.61861991882324,7.56883001327515,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Switzerland,CHE,4.52294015884399,4.78140020370483,4.9698600769043,5.03337001800537,5.04048013687134,5.05122995376587,5.10057020187378,5.10473012924194,5.13018989562988,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tajikistan,TJK,..,2.32871007919312,3.93511009216309,4.01803016662598,..,..,5.23138999938965,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tanzania,TZA,2.13807010650635,..,..,..,..,3.38488006591797,..,..,4.4305100440979,3.69643998146057,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Thailand,THA,..,5.25345993041992,4.80555009841919,4.53670978546143,4.12402009963989,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Timor-Leste,TLS,..,..,10.0756998062134,7.24186992645264,5.66715002059937,7.51547002792358,8.43325996398926,8.05193996429443,7.06049013137817,6.79295015335083,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Togo,TGO,..,3.92090010643005,4.3092999458313,4.71920013427734,4.42364978790283,4.78455018997192,5.10860013961792,4.95558023452759,4.98975992202759,5.36956977844238,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tonga,TON,..,4.94077014923096,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Trinidad and Tobago,TTO,3.65412998199463,2.75565004348755,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tunisia,TUN,5.79086017608643,6.20198011398315,..,6.25037002563477,..,..,6.59601020812988,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkey,TUR,..,2.52907991409302,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..,3.04924988746643,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,4.71883010864258,..,..,..,..,3.15744996070862,..,..,2.9143500328064,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tuvalu,TUV,7.55418014526367,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uganda,UGA,..,2.461669921875,2.31768989562988,1.8121600151062,1.88643002510071,1.93035995960236,2.34049010276794,2.15535998344421,2.27204990386963,2.13052010536194,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ukraine,UKR,..,4.16623020172119,6.16237020492554,6.69232988357544,6.67165994644165,5.87493991851807,..,5.00977993011475,5.41226005554199,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Kingdom,GBR,4.05552005767822,4.03118991851807,5.59523010253906,..,5.5297999382019,5.59899997711182,5.55615997314453,5.42670011520386,5.44209003448486,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United States,USA,..,..,..,..,4.93104982376099,4.96174001693726,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uruguay,URY,..,2.42254996299744,4.35526990890503,..,..,..,..,4.75909996032715,4.8403000831604,5.04758977890015,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uzbekistan,UZB,..,..,..,..,6.09001016616821,6.02526998519897,5.78637981414795,5.66772985458374,5.2813401222229,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vanuatu,VUT,..,7.0036301612854,..,..,..,4.91083002090454,5.39081001281738,..,4.53353023529053,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Venezuela, RB",VEN,2.44671010971069,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vietnam,VNM,..,..,4.81372022628784,5.53328990936279,5.65199995040894,..,..,4.34481000900269,..,4.16744995117188,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,5.70270013809204,5.13267993927002,5.30249977111816,..,5.14135980606079,5.7177300453186,5.2523398399353,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,9.64552021026611,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zambia,ZMB,..,1.78819000720978,..,..,..,..,4.6243200302124,3.74792003631592,3.72965002059937,4.61809015274048,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zimbabwe,ZWE,12.4542598724365,..,..,6.07020998001099,5.99597978591919,6.13835000991821,..,..,5.81877994537354,5.87134981155396,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Caribbean small states,CSS,4.21664500236511,3.86956000328064,6.26664018630981,6.11246013641357,6.25108003616333,6.01654005050659,5.45577001571655,5.31508016586304,5.2606201171875,5.4147801399231,5.16918992996216,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,4.86840009689331,4.59010982513428,4.46677517890931,4.56486988067627,4.61743021011353,4.81226015090942,4.6553897857666,4.09250020980835,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Early-demographic dividend,EAR,..,3.98310995101929,3.79618000984192,3.71247005462646,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific,EAS,..,..,4.12580490112305,4.53670978546143,4.12402009963989,4.15271997451782,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,4.20893001556396,4.60902976989746,4.86595988273621,4.53239512443542,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,4.20893001556396,4.60902976989746,4.86595988273621,4.53239512443542,4.00142991542817,..,..,..,3.16515493392945,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Euro area,EMU,4.55449986457825,4.58512020111084,5.1270899772644,4.95658016204834,5.33460998535156,5.27489995956421,4.90953016281128,4.82100009918213,4.93924999237061,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia,ECS,..,4.16614007949829,4.9698600769043,4.81181001663208,5.02495002746582,5.12400007247925,4.88554000854492,4.82100009918213,4.78323984146118,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,3.34339499473572,4.08673501014709,3.90556514263154,..,..,3.81152498722077,3.86126506328583,4.09250020980835,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,3.34339499473572,4.15010976791382,3.90556514263154,4.31953501701355,4.81830978393555,3.81152498722077,3.86126506328583,4.00481510162354,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,European Union,EUU,..,4.86840009689331,4.96992015838623,4.88060998916626,4.96111011505127,5.12400007247925,4.8975350856781,4.80178022384644,4.72516989707947,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,3.25923001766205,..,..,..,3.78730988502502,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,2.59340000152588,3.28224492073059,3.20938992500305,3.39098501205445,3.85620999336242,3.73579502105713,3.09609007835388,3.78730988502502,3.54720997810364,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,High income,HIC,..,4.67240500450134,4.9698600769043,4.84040498733521,4.96561002731324,5.05122995376587,5.00505018234253,5.01359987258911,4.93924999237061,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IBRD only,IBD,..,3.90146005153656,4.15010976791382,3.8675000667572,4.09911012649536,..,..,4.41101002693176,4.30766010284424,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA & IBRD total,IBT,..,3.4301700592041,3.81939995288849,3.69000506401062,3.80149006843567,4.06828999519348,4.12771010398864,3.96209001541138,4.08859014511108,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA blend,IDB,..,..,..,5.50903987884521,5.53926491737366,5.28021001815796,4.91640496253967,5.36266994476318,5.32401013374329,4.40865004062652,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA only,IDX,..,2.61943995952606,3.10247993469238,3.34443998336792,3.3275101184845,3.69521999359131,3.75254499912262,3.25769507884979,3.80347990989685,3.69643998146057,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,IDA total,IDA,..,2.59340000152588,3.10247993469238,3.47949004173279,3.45445990562439,4.00511002540588,3.93996512889862,3.4193000793457,4.03133010864258,3.69643998146057,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Late-demographic dividend,LTE,..,3.85399007797241,4.60902976989746,4.60969996452332,4.87855005264282,4.89528512954712,4.70590019226074,4.63922023773193,4.53551006317139,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & Caribbean,LCN,..,3.77583003044128,4.41067504882813,..,5.00464010238647,5.2606201171875,4.93700504302979,4.618155002594,4.53551006317139,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,3.94893002510071,4.72689008712769,4.64307022094727,5.00464010238647,5.2606201171875,4.99870014190674,4.27918004989624,4.52281999588013,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,3.64351999759674,4.41067504882813,4.64307022094727,4.94159507751464,4.99578499794007,4.93700504302979,4.618155002594,4.53551006317139,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Least developed countries: UN classification,LDC,..,2.59340000152588,2.58503496646881,2.87204003334045,3.25923001766205,3.38488006591797,3.67008996009827,3.06023001670837,3.9093199968338,3.69643998146057,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Low & middle income,LMY,..,3.4301700592041,3.81939995288849,3.73681998252868,3.80149006843567,4.03524994850159,4.07843017578125,3.82523989677429,4.07372999191284,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Low income,LIC,..,2.64547991752625,3.10247993469238,3.04071497917175,3.06768000125885,3.33629500865936,3.63233995437622,3.02533996105194,3.44906997680664,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Lower middle income,LMC,..,3.00160002708435,4.13754987716675,4.69363498687744,4.66805005073547,4.53462481498718,..,4.39289999008179,4.4305100440979,3.98943996429443,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Middle income,MIC,..,3.60743999481202,4.13754987716675,4.01585495471954,4.12402009963989,4.53462481498718,..,4.08115005493164,4.39409494400025,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,North America,NAC,5.9919900894165,5.44199991226196,5.27443981170654,..,4.93104982376099,4.96174001693726,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,OECD members,OED,4.55900001525879,4.78140020370483,5.11449003219604,4.99497509002686,5.13511013984681,5.14438509941101,5.10685014724731,5.00711011886597,4.99449515342712,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Other small states,OSS,..,5.33242988586426,4.01223993301392,3.21580004692078,3.61578989028931,4.91695022583008,..,..,5.02312994003296,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Post-demographic dividend,PST,..,4.86840009689331,5.12333011627197,4.95658016204834,5.04048013687134,5.14438509941101,5.20592021942138,5.05725502967834,5.06993007659912,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,2.57802498340607,2.93462491035462,3.04071497917175,3.28465008735657,3.6480700969696,3.67008996009827,3.07816004753113,4.03133010864258,3.69643998146057,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Small states,SST,4.21664500236511,4.98346996307373,4.49108004570008,3.41820001602173,3.84481501579285,5.14201521873474,..,..,5.14187502861023,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia,SAS,2.41092991828918,2.55011510848999,2.84187996387482,2.38984990119934,2.97394990921021,3.08057498931885,2.95290994644165,3.44919991493225,3.47919487953186,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,2.41092991828918,2.55011510848999,2.84187996387482,2.38984990119934,2.97394990921021,3.08057498931885,2.95290994644165,3.44919991493225,3.47919487953186,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,2.80913496017456,3.21727502346039,3.44884502887726,3.3275101184845,4.03524994850159,4.14809000492096,3.25769507884979,4.03133010864258,4.30376505851746,..,..
